date,ticker,open,high,low,close,volume
2026-01-12,SPY,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,63976000
2026-01-13,SPY,695.489990234375,696.0900268554688,691.3499755859375,693.77001953125,78309700
2026-01-14,SPY,691.0,691.719970703125,686.0399780273438,690.3599853515625,94676700
2026-01-15,SPY,694.5700073242188,695.4500122070312,691.25,692.239990234375,77862000
2026-01-16,SPY,693.6599731445312,694.25,690.0999755859375,691.6599731445312,79289200
2026-01-20,SPY,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,111623300
2026-01-21,SPY,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,127844500
2026-01-22,SPY,689.8499755859375,691.1300048828125,686.9199829101562,688.97998046875,77112200
2026-01-23,SPY,688.1500244140625,690.9600219726562,687.1599731445312,689.22998046875,63059600
2026-01-26,SPY,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,60473800
2026-01-27,SPY,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,55506100
2026-01-28,SPY,697.0499877929688,697.8400268554688,693.9400024414062,695.4199829101562,61172200
2026-01-29,SPY,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,97486200
2026-01-30,SPY,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,101835100
2026-02-02,SPY,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,79286500
2026-02-03,SPY,696.2100219726562,696.9600219726562,684.030029296875,689.530029296875,107904600
2026-02-04,SPY,690.3499755859375,691.4500122070312,681.760009765625,686.1900024414062,105204600
2026-02-05,SPY,680.9400024414062,683.6900024414062,675.7899780273438,677.6199951171875,113610800
2026-02-06,SPY,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,89127600
2026-02-09,SPY,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,73885200
2026-02-10,SPY,694.9500122070312,696.5399780273438,691.6599731445312,692.1199951171875,65185700
2026-02-11,SPY,696.3900146484375,697.1400146484375,689.1799926757812,691.9600219726562,76353900
2026-02-12,SPY,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,118829000
2026-02-13,SPY,681.6900024414062,686.280029296875,677.52001953125,681.75,96267500
2026-02-17,SPY,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,81354700
2026-02-18,SPY,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,73570300
2026-02-19,SPY,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,58649400
2026-02-20,SPY,682.3200073242188,690.0599975585938,681.72998046875,689.4299926757812,100034000
2026-02-23,SPY,687.8300170898438,690.0,680.3699951171875,682.3900146484375,90558100
2026-02-24,SPY,681.9000244140625,688.3499755859375,680.0,687.3499755859375,73798700
2026-02-25,SPY,690.1799926757812,693.6799926757812,690.0999755859375,693.1500244140625,56369500
2026-02-26,SPY,693.280029296875,693.2999877929688,684.3499755859375,689.2999877929688,71671000
2026-02-27,SPY,683.0900268554688,686.8599853515625,681.6400146484375,685.989990234375,83308900
2026-03-02,SPY,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,87477200
2026-03-03,SPY,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,105003100
2026-03-04,SPY,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,79182200
2026-03-05,SPY,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,106606500
2026-03-06,SPY,673.4099731445312,676.1099853515625,669.760009765625,672.3800048828125,100687000
2026-03-09,SPY,666.3900146484375,679.9199829101562,662.3900146484375,678.27001953125,102667700
2026-03-10,SPY,677.719970703125,683.3599853515625,674.760009765625,677.1799926757812,81505300
2026-03-11,SPY,677.5800170898438,680.0800170898438,673.3400268554688,676.3300170898438,68441700
2026-03-12,SPY,671.1599731445312,671.6500244140625,665.8699951171875,666.0599975585938,108882200
2026-03-13,SPY,669.27001953125,672.3400268554688,661.3599853515625,662.2899780273438,97200200
2026-03-16,SPY,668.3800048828125,672.0700073242188,667.1199951171875,669.030029296875,82023100
2026-03-17,SPY,672.3900146484375,674.4400024414062,669.7000122070312,670.7899780273438,87128000
2026-03-18,SPY,668.3599853515625,669.719970703125,661.1900024414062,661.4299926757812,82062600
2026-03-19,SPY,656.969970703125,662.97998046875,655.1699829101562,659.7999877929688,111272500
2026-03-20,SPY,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,163617500
2026-03-23,SPY,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,134802700
2026-03-24,SPY,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,96457500
2026-03-25,SPY,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,90653800
2026-03-26,SPY,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,96494400
2026-03-27,SPY,642.5,642.6599731445312,633.1099853515625,634.0900268554688,103649400
2026-03-30,SPY,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,99275900
2026-03-31,SPY,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,152534100
2026-04-01,SPY,653.9000244140625,658.52001953125,653.0,655.239990234375,97841500
2026-04-02,SPY,646.4199829101562,658.2000122070312,645.1099853515625,655.8300170898438,68358700
2026-04-06,SPY,655.8599853515625,659.719970703125,655.52001953125,658.9299926757812,39105800
2026-04-07,SPY,656.6500244140625,659.6099853515625,651.0599975585938,659.219970703125,69980400
2026-04-08,SPY,676.3900146484375,677.0800170898438,671.4600219726562,676.010009765625,93606100
2026-04-09,SPY,674.8400268554688,681.1599731445312,673.77001953125,679.9099731445312,57134400
2026-04-10,SPY,681.3200073242188,682.030029296875,678.4500122070312,679.4600219726562,41916700
